Country code,Country,Year,NACE,Attribute,Share_%
DE,Germany,2015,bC2053,V12110,66.8286
DE,Germany,2015,bC2053,V12150,66.8286
DE,Germany,2015,bC2053,V16110,66.8286
DE,Germany,2015,Biod,V12110,10.4912
DE,Germany,2015,Biod,V12150,10.4912
DE,Germany,2015,Biod,V16110,10.4912
DE,Germany,2015,bC2060,V12110,13.1363
DE,Germany,2015,bC2060,V12150,13.1363
DE,Germany,2015,bC2060,V16110,13.1363
DE,Germany,2015,bC2110,V12110,44.7242
DE,Germany,2015,bC2110,V12150,44.7242
DE,Germany,2015,bC2110,V16110,44.7242
DE,Germany,2015,bC2120,V12110,45.4309
DE,Germany,2015,bC2120,V12150,45.4309
DE,Germany,2015,bC2120,V16110,45.4309
DE,Germany,2015,bC2211,V12110,26.7865
DE,Germany,2015,bC2211,V12150,26.7865
DE,Germany,2015,bC2211,V16110,26.7865
DE,Germany,2015,bC2219,V12110,5.0
DE,Germany,2015,bC2219,V12150,5.0
DE,Germany,2015,bC2219,V16110,5.0
DE,Germany,2015,bC2221,V12110,1.6768
DE,Germany,2015,bC2221,V12150,1.6768
DE,Germany,2015,bC2221,V16110,1.6768
DE,Germany,2015,bC2222,V12110,0.367
DE,Germany,2015,bC2222,V12150,0.367
DE,Germany,2015,bC2222,V16110,0.367
DE,Germany,2015,bC2223,V12110,0.4181
DE,Germany,2015,bC2223,V12150,0.4181
DE,Germany,2015,bC2223,V16110,0.4181
DE,Germany,2015,bC2229,V12110,0.4375
DE,Germany,2015,bC2229,V12150,0.4375
DE,Germany,2015,bC2229,V16110,0.4375
DE,Germany,2015,bC3101,V12110,51.8547
DE,Germany,2015,bC3101,V12150,51.8547
DE,Germany,2015,bC3101,V16110,51.8547
DE,Germany,2015,bC3102,V12110,25.0
DE,Germany,2015,bC3102,V12150,25.0
DE,Germany,2015,bC3102,V16110,25.0
DE,Germany,2015,bC3103,V12110,10.0576
DE,Germany,2015,bC3103,V12150,10.0576
DE,Germany,2015,bC3103,V16110,10.0576
DE,Germany,2015,bC3109,V12110,59.1781
DE,Germany,2015,bC3109,V12150,59.1781
DE,Germany,2015,bC3109,V16110,59.1781
DE,Germany,2015,bCHEM,V12110,13.8269
DE,Germany,2015,bCHEM,V12150,14.53
DE,Germany,2015,bCHEM,V16110,11.2497
DE,Germany,2015,bD3511,V12110,7.7846
DE,Germany,2015,bD3511,V12150,7.7846
DE,Germany,2015,bD3511,V16110,7.7846
DE,Germany,2015,bFUEL,V12110,100.0
DE,Germany,2015,bFUEL,V12150,100.0
DE,Germany,2015,bFUEL,V16110,100.0
DE,Germany,2015,bTEXT,V12110,33.9327
DE,Germany,2015,bTEXT,V12150,32.4686
DE,Germany,2015,bTEXT,V16110,32.3967
DE,Germany,2015,bchem,V12110,9.1909
DE,Germany,2015,bchem,V12150,9.0887
DE,Germany,2015,bchem,V16110,8.7723
DE,Germany,2016,bC1310,V12110,15.7427
DE,Germany,2016,bC1310,V12150,15.7427
DE,Germany,2016,bC1310,V16110,15.7427
DE,Germany,2016,bC1320,V12110,30.1115
DE,Germany,2016,bC1320,V12150,30.1115
DE,Germany,2016,bC1320,V16110,30.1115
DE,Germany,2016,bC1330,V12110,0.7875
DE,Germany,2016,bC1330,V12150,0.7875
DE,Germany,2016,bC1330,V16110,0.7875
DE,Germany,2016,bC1391,V12110,0.0
DE,Germany,2016,bC1391,V12150,0.0
DE,Germany,2016,bC1391,V16110,0.0
DE,Germany,2016,bC1392,V12110,35.8923
DE,Germany,2016,bC1392,V12150,35.8923
DE,Germany,2016,bC1392,V16110,35.8923
DE,Germany,2016,bC1393,V12110,27.125
DE,Germany,2016,bC1393,V12150,27.125
DE,Germany,2016,bC1393,V16110,27.125
DE,Germany,2016,bC1394,V12110,19.7185
DE,Germany,2016,bC1394,V12150,19.7185
DE,Germany,2016,bC1394,V16110,19.7185
DE,Germany,2016,bC1395,V12110,58.625
DE,Germany,2016,bC1395,V12150,58.625
DE,Germany,2016,bC1395,V16110,58.625
DE,Germany,2016,bC1396,V12110,16.3897
DE,Germany,2016,bC1396,V12150,16.3897
DE,Germany,2016,bC1396,V16110,16.3897
DE,Germany,2016,bC1399,V12110,59.7751
DE,Germany,2016,bC1399,V12150,59.7751
DE,Germany,2016,bC1399,V16110,59.7751
DE,Germany,2016,bC1411,V12110,87.5
DE,Germany,2016,bC1411,V12150,87.5
DE,Germany,2016,bC1411,V16110,87.5
DE,Germany,2016,bC1412,V12110,27.125
DE,Germany,2016,bC1412,V12150,27.125
DE,Germany,2016,bC1412,V16110,27.125
DE,Germany,2016,bC1413,V12110,37.609
DE,Germany,2016,bC1413,V12150,37.609
DE,Germany,2016,bC1413,V16110,37.609
DE,Germany,2016,bC1414,V12110,28.0217
DE,Germany,2016,bC1414,V12150,28.0217
DE,Germany,2016,bC1414,V16110,28.0217
DE,Germany,2016,bC1419,V12110,40.4079
DE,Germany,2016,bC1419,V12150,40.4079
DE,Germany,2016,bC1419,V16110,40.4079
DE,Germany,2016,bC1431,V12110,26.5705
DE,Germany,2016,bC1431,V12150,26.5705
DE,Germany,2016,bC1439,V16110,59.0457
DE,Germany,2016,bC1511,V12110,100.0
DE,Germany,2016,bC1511,V12150,100.0
DE,Germany,2016,bC1511,V16110,100.0
DE,Germany,2016,bC1512,V12110,45.2142
DE,Germany,2016,bC1512,V12150,45.2142
DE,Germany,2016,bC1512,V16110,45.2142
DE,Germany,2016,bC1520,V12110,37.5
DE,Germany,2016,bC1520,V12150,37.5
DE,Germany,2016,bC1520,V16110,37.5
DE,Germany,2016,bC16-bC31,V12110,75.2033
DE,Germany,2016,bC16-bC31,V12150,73.0479
DE,Germany,2016,bC16-bC31,V16110,74.2935
DE,Germany,2016,bC1610,V12110,99.7667
DE,Germany,2016,bC1610,V12150,99.7667
DE,Germany,2016,bC1610,V16110,99.7667
DE,Germany,2016,bC1621,V12110,100.0
DE,Germany,2016,bC1621,V12150,100.0
DE,Germany,2016,bC1621,V16110,100.0
DE,Germany,2016,bC1622,V12110,100.0
DE,Germany,2016,bC1622,V12150,100.0
DE,Germany,2016,bC1622,V16110,100.0
DE,Germany,2016,bC1623,V12110,100.0
DE,Germany,2016,bC1623,V12150,100.0
DE,Germany,2016,bC1623,V16110,100.0
DE,Germany,2016,bC1624,V12110,100.0
DE,Germany,2016,bC1624,V12150,100.0
DE,Germany,2016,bC1624,V16110,100.0
DE,Germany,2016,bC1629,V12110,100.0
DE,Germany,2016,bC1629,V12150,100.0
DE,Germany,2016,bC1629,V16110,100.0
DE,Germany,2016,bC1711,V12110,100.0
DE,Germany,2016,bC1711,V12150,100.0
DE,Germany,2016,bC1711,V16110,100.0
DE,Germany,2016,bC1712,V12110,100.0
DE,Germany,2016,bC1712,V12150,100.0
DE,Germany,2016,bC1712,V16110,100.0
DE,Germany,2016,bC1721,V12110,100.0
DE,Germany,2016,bC1721,V12150,100.0
DE,Germany,2016,bC1721,V16110,100.0
DE,Germany,2016,bC1722,V12110,100.0
DE,Germany,2016,bC1722,V12150,100.0
DE,Germany,2016,bC1722,V16110,100.0
DE,Germany,2016,bC1723,V12110,87.5
DE,Germany,2016,bC1723,V12150,87.5
DE,Germany,2016,bC1723,V16110,87.5
DE,Germany,2016,bC1724,V12110,100.0
DE,Germany,2016,bC1724,V12150,100.0
DE,Germany,2016,bC1724,V16110,100.0
DE,Germany,2016,bC1729,V12110,100.0
DE,Germany,2016,bC1729,V12150,100.0
DE,Germany,2016,bC1729,V16110,100.0
DE,Germany,2016,bC2011,V12110,0.1182
DE,Germany,2016,bC2011,V12150,0.1182
DE,Germany,2016,bC2011,V16110,0.1182
DE,Germany,2016,bC2012,V12110,1.3568
DE,Germany,2016,bC2012,V12150,1.3568
DE,Germany,2016,bC2012,V16110,1.3568
DE,Germany,2016,bC2013,V12110,0.1731
DE,Germany,2016,bC2013,V12150,0.1731
DE,Germany,2016,bC2013,V16110,0.1731
DE,Germany,2016,Bioeth,V12110,12.0632
DE,Germany,2016,Bioeth,V12150,12.0632
DE,Germany,2016,Bioeth,V16110,12.0632
DE,Germany,2016,bC2015,V12110,9.2544
DE,Germany,2016,bC2015,V12150,9.2544
DE,Germany,2016,bC2015,V16110,9.2544
DE,Germany,2016,bC2016,V12110,3.5359
DE,Germany,2016,bC2016,V12150,3.5359
DE,Germany,2016,bC2016,V16110,3.5359
DE,Germany,2016,bC2017,V12110,0.0
DE,Germany,2016,bC2017,V12150,0.0
DE,Germany,2016,bC2017,V16110,0.0
DE,Germany,2016,bC2020,V12110,0.4332
DE,Germany,2016,bC2020,V12150,0.4332
DE,Germany,2016,bC2020,V16110,0.4332
DE,Germany,2016,bC2030,V12110,1.5333
DE,Germany,2016,bC2030,V12150,1.5333
DE,Germany,2016,bC2030,V16110,1.5333
DE,Germany,2016,bC2041,V12110,20.5083
DE,Germany,2016,bC2041,V12150,20.5083
DE,Germany,2016,bC2041,V16110,20.5083
DE,Germany,2016,bC2042,V12110,9.1803
DE,Germany,2016,bC2042,V12150,9.1803
DE,Germany,2016,bC2042,V16110,9.1803
DE,Germany,2016,bC2051,V12110,0.682
DE,Germany,2016,bC2051,V12150,0.682
DE,Germany,2016,bC2051,V16110,0.682
DE,Germany,2016,bC2052,V12110,15.8897
DE,Germany,2016,bC2052,V12150,15.8897
DE,Germany,2016,bC2052,V16110,15.8897
DE,Germany,2016,bC2053,V12110,66.7716
DE,Germany,2016,bC2053,V12150,66.7716
DE,Germany,2016,bC2053,V16110,66.7716
DE,Germany,2016,Biod,V12110,10.5626
DE,Germany,2016,Biod,V12150,10.5626
DE,Germany,2016,Biod,V16110,10.5626
DE,Germany,2016,bC2060,V12110,13.231
DE,Germany,2016,bC2060,V12150,13.231
DE,Germany,2016,bC2060,V16110,13.231
DE,Germany,2016,bC2110,V12110,45.7461
DE,Germany,2016,bC2110,V12150,45.7461
DE,Germany,2016,bC2110,V16110,45.7461
DE,Germany,2016,bC2120,V12110,45.7815
DE,Germany,2016,bC2120,V12150,45.7815
DE,Germany,2016,bC2120,V16110,45.7815
DE,Germany,2016,bC2211,V12110,26.8004
DE,Germany,2016,bC2211,V12150,26.8004
DE,Germany,2016,bC2211,V16110,26.8004
DE,Germany,2016,bC2219,V12110,5.0
DE,Germany,2016,bC2219,V12150,5.0
DE,Germany,2016,bC2219,V16110,5.0
DE,Germany,2016,bC2221,V12110,1.6587
DE,Germany,2016,bC2221,V12150,1.6587
DE,Germany,2016,bC2221,V16110,1.6587
DE,Germany,2016,bC2222,V12110,0.3699
DE,Germany,2016,bC2222,V12150,0.3699
DE,Germany,2016,bC2222,V16110,0.3699
DE,Germany,2016,bC2223,V12110,0.4191
DE,Germany,2016,bC2223,V12150,0.4191
DE,Germany,2016,bC2223,V16110,0.4191
DE,Germany,2016,bC2229,V12110,0.4375
DE,Germany,2016,bC2229,V12150,0.4375
DE,Germany,2016,bC2229,V16110,0.4375
DE,Germany,2016,bC3101,V12110,53.4398
DE,Germany,2016,bC3101,V12150,53.4398
DE,Germany,2016,bC3101,V16110,53.4398
DE,Germany,2016,bC3102,V12110,25.0
DE,Germany,2016,bC3102,V12150,25.0
DE,Germany,2016,bC3102,V16110,25.0
DE,Germany,2016,bC3103,V12110,9.6591
DE,Germany,2016,bC3103,V12150,9.6591
DE,Germany,2016,bC3103,V16110,9.6591
DE,Germany,2016,bC3109,V12110,59.3788
DE,Germany,2016,bC3109,V12150,59.3788
DE,Germany,2016,bC3109,V16110,59.3788
DE,Germany,2016,bCHEM,V12110,13.7681
DE,Germany,2016,bCHEM,V12150,14.5801
DE,Germany,2016,bCHEM,V16110,11.1448
DE,Germany,2016,bD3511,V12110,7.8526
DE,Germany,2016,bD3511,V12150,7.8526
DE,Germany,2016,bD3511,V16110,7.8526
DE,Germany,2016,bFUEL,V12110,90.5433
DE,Germany,2016,bFUEL,V12150,90.765
DE,Germany,2016,bFUEL,V16110,90.0731
DE,Germany,2016,bTEXT,V12110,33.2593
DE,Germany,2016,bTEXT,V12150,31.9572
DE,Germany,2016,bTEXT,V16110,32.7216
DE,Germany,2016,bchem,V12110,8.4131
DE,Germany,2016,bchem,V12150,8.5263
DE,Germany,2016,bchem,V16110,8.3308
DE,Germany,2017,bC1310,V12110,16.5067
DE,Germany,2017,bC1310,V12150,16.5067
DE,Germany,2017,bC1310,V16110,16.5067
DE,Germany,2017,bC1320,V12110,31.4559
DE,Germany,2017,bC1320,V12150,31.4559
DE,Germany,2017,bC1320,V16110,31.4559
DE,Germany,2017,bC1330,V12110,0.769
DE,Germany,2017,bC1330,V12150,0.769
DE,Germany,2017,bC1330,V16110,0.769
DE,Germany,2017,bC1391,V12110,0.0
DE,Germany,2017,bC1391,V12150,0.0
DE,Germany,2017,bC1391,V16110,0.0
DE,Germany,2017,bC1392,V12110,37.3402
DE,Germany,2017,bC1392,V12150,37.3402
DE,Germany,2017,bC1392,V16110,37.3402
DE,Germany,2017,bC1393,V12110,27.8359
DE,Germany,2017,bC1393,V12150,27.8359
DE,Germany,2017,bC1393,V16110,27.8359
DE,Germany,2017,bC1394,V12110,20.3517
DE,Germany,2017,bC1394,V12150,20.3517
DE,Germany,2017,bC1394,V16110,20.3517
DE,Germany,2017,bC1395,V12110,58.1328
DE,Germany,2017,bC1395,V12150,58.1328
DE,Germany,2017,bC1395,V16110,58.1328
DE,Germany,2017,bC1396,V12110,16.5246
DE,Germany,2017,bC1396,V12150,16.5246
DE,Germany,2017,bC1396,V16110,16.5246
DE,Germany,2017,bC1399,V12110,59.4938
DE,Germany,2017,bC1399,V12150,59.4938
DE,Germany,2017,bC1399,V16110,59.4938
DE,Germany,2017,bC1411,V12110,87.5
DE,Germany,2017,bC1411,V12150,87.5
DE,Germany,2017,bC1411,V16110,87.5
DE,Germany,2017,bC1412,V12110,27.8359
DE,Germany,2017,bC1412,V12150,27.8359
DE,Germany,2017,bC1412,V16110,27.8359
DE,Germany,2017,bC1413,V12110,37.0181
DE,Germany,2017,bC1413,V12150,37.0181
DE,Germany,2017,bC1413,V16110,37.0181
DE,Germany,2017,bC1414,V12110,28.8639
DE,Germany,2017,bC1414,V12150,28.8639
DE,Germany,2017,bC1414,V16110,28.8639
DE,Germany,2017,bC1419,V12110,42.3548
DE,Germany,2017,bC1419,V12150,42.3548
DE,Germany,2017,bC1419,V16110,42.3548
DE,Germany,2017,bC1431,V12110,27.2444
DE,Germany,2017,bC1431,V12150,27.2444
DE,Germany,2017,bC1439,V16110,64.4788
DE,Germany,2017,bC1511,V12110,100.0
DE,Germany,2017,bC1511,V12150,100.0
DE,Germany,2017,bC1511,V16110,100.0
DE,Germany,2017,bC1512,V12110,45.3225
DE,Germany,2017,bC1512,V12150,45.3225
DE,Germany,2017,bC1512,V16110,45.3225
DE,Germany,2017,bC1520,V12110,37.5
DE,Germany,2017,bC1520,V12150,37.5
DE,Germany,2017,bC1520,V16110,37.5
DE,Germany,2017,bC16-bC31,V12110,74.5336
DE,Germany,2017,bC16-bC31,V12150,72.608
DE,Germany,2017,bC16-bC31,V16110,74.0495
DE,Germany,2017,bC1610,V12110,99.7113
DE,Germany,2017,bC1610,V12150,99.7113
DE,Germany,2017,bC1610,V16110,99.7113
DE,Germany,2017,bC1621,V12110,91.2964
DE,Germany,2017,bC1621,V12150,91.2964
DE,Germany,2017,bC1621,V16110,91.2964
DE,Germany,2017,bC1622,V12110,100.0
DE,Germany,2017,bC1622,V12150,100.0
DE,Germany,2017,bC1622,V16110,100.0
DE,Germany,2017,bC1623,V12110,100.0
DE,Germany,2017,bC1623,V12150,100.0
DE,Germany,2017,bC1623,V16110,100.0
DE,Germany,2017,bC1624,V12110,100.0
DE,Germany,2017,bC1624,V12150,100.0
DE,Germany,2017,bC1624,V16110,100.0
DE,Germany,2017,bC1629,V12110,100.0
DE,Germany,2017,bC1629,V12150,100.0
DE,Germany,2017,bC1629,V16110,100.0
DE,Germany,2017,bC1711,V12110,100.0
DE,Germany,2017,bC1711,V12150,100.0
DE,Germany,2017,bC1711,V16110,100.0
DE,Germany,2017,bC1712,V12110,100.0
DE,Germany,2017,bC1712,V12150,100.0
DE,Germany,2017,bC1712,V16110,100.0
DE,Germany,2017,bC1721,V12110,100.0
DE,Germany,2017,bC1721,V12150,100.0
DE,Germany,2017,bC1721,V16110,100.0
DE,Germany,2017,bC1722,V12110,100.0
DE,Germany,2017,bC1722,V12150,100.0
DE,Germany,2017,bC1722,V16110,100.0
DE,Germany,2017,bC1723,V12110,87.5
DE,Germany,2017,bC1723,V12150,87.5
DE,Germany,2017,bC1723,V16110,87.5
DE,Germany,2017,bC1724,V12110,100.0
DE,Germany,2017,bC1724,V12150,100.0
DE,Germany,2017,bC1724,V16110,100.0
DE,Germany,2017,bC1729,V12110,100.0
DE,Germany,2017,bC1729,V12150,100.0
DE,Germany,2017,bC1729,V16110,100.0
DE,Germany,2017,bC2011,V12110,0.1201
DE,Germany,2017,bC2011,V12150,0.1201
DE,Germany,2017,bC2011,V16110,0.1201
DE,Germany,2017,bC2012,V12110,1.3601
DE,Germany,2017,bC2012,V12150,1.3601
DE,Germany,2017,bC2012,V16110,1.3601
DE,Germany,2017,bC2013,V12110,0.1779
DE,Germany,2017,bC2013,V12150,0.1779
DE,Germany,2017,bC2013,V16110,0.1779
DE,Germany,2017,Bioeth,V12110,11.6982
DE,Germany,2017,Bioeth,V12150,11.6982
DE,Germany,2017,Bioeth,V16110,11.6982
DE,Germany,2017,bC2015,V12110,9.9055
DE,Germany,2017,bC2015,V12150,9.9055
DE,Germany,2017,bC2015,V16110,9.9055
DE,Germany,2017,bC2016,V12110,3.6088
DE,Germany,2017,bC2016,V12150,3.6088
DE,Germany,2017,bC2016,V16110,3.6088
DE,Germany,2017,bC2017,V12110,0.0
DE,Germany,2017,bC2017,V12150,0.0
DE,Germany,2017,bC2017,V16110,0.0
DE,Germany,2017,bC2020,V12110,0.281
DE,Germany,2017,bC2020,V12150,0.281
DE,Germany,2017,bC2020,V16110,0.281
DE,Germany,2017,bC2030,V12110,1.5308
DE,Germany,2017,bC2030,V12150,1.5308
DE,Germany,2017,bC2030,V16110,1.5308
DE,Germany,2017,bC2041,V12110,20.6013
DE,Germany,2017,bC2041,V12150,20.6013
DE,Germany,2017,bC2041,V16110,20.6013
DE,Germany,2017,bC2042,V12110,9.0886
DE,Germany,2017,bC2042,V12150,9.0886
DE,Germany,2017,bC2042,V16110,9.0886
DE,Germany,2017,bC2051,V12110,0.6882
DE,Germany,2017,bC2051,V12150,0.6882
DE,Germany,2017,bC2051,V16110,0.6882
DE,Germany,2017,bC2052,V12110,15.7861
DE,Germany,2017,bC2052,V12150,15.7861
DE,Germany,2017,bC2052,V16110,15.7861
DE,Germany,2017,bC2053,V12110,66.8876
DE,Germany,2017,bC2053,V12150,66.8876
DE,Germany,2017,bC2053,V16110,66.8876
DE,Germany,2017,Biod,V12110,10.1368
DE,Germany,2017,Biod,V12150,10.1368
DE,Germany,2017,Biod,V16110,10.1368
DE,Germany,2017,bC2060,V12110,7.9571
DE,Germany,2017,bC2060,V12150,7.9571
DE,Germany,2017,bC2060,V16110,7.9571
DE,Germany,2017,bC2110,V12110,44.262
DE,Germany,2017,bC2110,V12150,44.262
DE,Germany,2017,bC2110,V16110,44.262
DE,Germany,2017,bC2120,V12110,45.8605
DE,Germany,2017,bC2120,V12150,45.8605
DE,Germany,2017,bC2120,V16110,45.8605
DE,Germany,2017,bC2211,V12110,26.7261
DE,Germany,2017,bC2211,V12150,26.7261
DE,Germany,2017,bC2211,V16110,26.7261
DE,Germany,2017,bC2219,V12110,5.0
DE,Germany,2017,bC2219,V12150,5.0
DE,Germany,2017,bC2219,V16110,5.0
DE,Germany,2017,bC2221,V12110,1.8291
DE,Germany,2017,bC2221,V12150,1.8291
DE,Germany,2017,bC2221,V16110,1.8291
DE,Germany,2017,bC2222,V12110,0.6608
DE,Germany,2017,bC2222,V12150,0.6608
DE,Germany,2017,bC2222,V16110,0.6608
DE,Germany,2017,bC2223,V12110,0.6837
DE,Germany,2017,bC2223,V12150,0.6837
DE,Germany,2017,bC2223,V16110,0.6837
DE,Germany,2017,bC2229,V12110,0.707
DE,Germany,2017,bC2229,V12150,0.707
DE,Germany,2017,bC2229,V16110,0.707
DE,Germany,2017,bC3101,V12110,53.5657
DE,Germany,2017,bC3101,V12150,53.5657
DE,Germany,2017,bC3101,V16110,53.5657
DE,Germany,2017,bC3102,V12110,25.0
DE,Germany,2017,bC3102,V12150,25.0
DE,Germany,2017,bC3102,V16110,25.0
DE,Germany,2017,bC3103,V12110,9.4179
DE,Germany,2017,bC3103,V12150,9.4179
DE,Germany,2017,bC3103,V16110,9.4179
DE,Germany,2017,bC3109,V12110,58.7883
DE,Germany,2017,bC3109,V12150,58.7883
DE,Germany,2017,bC3109,V16110,58.7883
DE,Germany,2017,bCHEM,V12110,11.9869
DE,Germany,2017,bCHEM,V12150,13.3706
DE,Germany,2017,bCHEM,V16110,10.5084
DE,Germany,2017,bD3511,V12110,7.8089
DE,Germany,2017,bD3511,V12150,7.8089
DE,Germany,2017,bD3511,V16110,7.8089
DE,Germany,2017,bFUEL,V12110,90.7188
DE,Germany,2017,bFUEL,V12150,91.005
DE,Germany,2017,bFUEL,V16110,90.3814
DE,Germany,2017,bTEXT,V12110,33.5237
DE,Germany,2017,bTEXT,V12150,32.2812
DE,Germany,2017,bTEXT,V16110,32.6188
DE,Germany,2017,bchem,V12110,7.4335
DE,Germany,2017,bchem,V12150,8.0001
DE,Germany,2017,bchem,V16110,7.6656
DE,Germany,2018,bC1310,V12110,16.4707
DE,Germany,2018,bC1310,V12150,16.4707
DE,Germany,2018,bC1310,V16110,16.4707
DE,Germany,2018,bC1320,V12110,30.6052
DE,Germany,2018,bC1320,V12150,30.6052
DE,Germany,2018,bC1320,V16110,30.6052
DE,Germany,2018,bC1330,V12110,0.7859
DE,Germany,2018,bC1330,V12150,0.7859
DE,Germany,2018,bC1330,V16110,0.7859
DE,Germany,2018,bC1391,V12110,0.0
DE,Germany,2018,bC1391,V12150,0.0
DE,Germany,2018,bC1391,V16110,0.0
DE,Germany,2018,bC1392,V12110,35.3234
DE,Germany,2018,bC1392,V12150,35.3234
DE,Germany,2018,bC1392,V16110,35.3234
DE,Germany,2018,bC1393,V12110,28.5469
DE,Germany,2018,bC1393,V12150,28.5469
DE,Germany,2018,bC1393,V16110,28.5469
DE,Germany,2018,bC1394,V12110,20.4016
DE,Germany,2018,bC1394,V12150,20.4016
DE,Germany,2018,bC1394,V16110,20.4016
DE,Germany,2018,bC1395,V12110,57.6406
DE,Germany,2018,bC1395,V12150,57.6406
DE,Germany,2018,bC1395,V16110,57.6406
DE,Germany,2018,bC1396,V12110,16.979
DE,Germany,2018,bC1396,V12150,16.979
DE,Germany,2018,bC1396,V16110,16.979
DE,Germany,2018,bC1399,V12110,59.0851
DE,Germany,2018,bC1399,V12150,59.0851
DE,Germany,2018,bC1399,V16110,59.0851
DE,Germany,2018,bC1411,V12110,87.5
DE,Germany,2018,bC1411,V12150,87.5
DE,Germany,2018,bC1411,V16110,87.5
DE,Germany,2018,bC1412,V12110,28.5469
DE,Germany,2018,bC1412,V12150,28.5469
DE,Germany,2018,bC1412,V16110,28.5469
DE,Germany,2018,bC1413,V12110,38.5408
DE,Germany,2018,bC1413,V12150,38.5408
DE,Germany,2018,bC1413,V16110,38.5408
DE,Germany,2018,bC1414,V12110,29.7067
DE,Germany,2018,bC1414,V12150,29.7067
DE,Germany,2018,bC1414,V16110,29.7067
DE,Germany,2018,bC1419,V12110,42.5859
DE,Germany,2018,bC1419,V12150,42.5859
DE,Germany,2018,bC1419,V16110,42.5859
DE,Germany,2018,bC1431,V12110,27.8679
DE,Germany,2018,bC1431,V12150,27.8679
DE,Germany,2018,bC1439,V16110,66.303
DE,Germany,2018,bC1511,V12110,100.0
DE,Germany,2018,bC1511,V12150,100.0
DE,Germany,2018,bC1511,V16110,100.0
DE,Germany,2018,bC1512,V12110,44.4182
DE,Germany,2018,bC1512,V12150,44.4182
DE,Germany,2018,bC1512,V16110,44.4182
DE,Germany,2018,bC1520,V12110,37.5
DE,Germany,2018,bC1520,V12150,37.5
DE,Germany,2018,bC1520,V16110,37.5
DE,Germany,2018,bC16-bC31,V12110,75.3468
DE,Germany,2018,bC16-bC31,V12150,73.4064
DE,Germany,2018,bC16-bC31,V16110,74.1093
DE,Germany,2018,bC1610,V12110,99.6801
DE,Germany,2018,bC1610,V12150,99.6801
DE,Germany,2018,bC1610,V16110,99.6801
DE,Germany,2018,bC1621,V12110,91.5419
DE,Germany,2018,bC1621,V12150,91.5419
DE,Germany,2018,bC1621,V16110,91.5419
DE,Germany,2018,bC1622,V12110,100.0
DE,Germany,2018,bC1622,V12150,100.0
DE,Germany,2018,bC1622,V16110,100.0
DE,Germany,2018,bC1623,V12110,100.0
DE,Germany,2018,bC1623,V12150,100.0
DE,Germany,2018,bC1623,V16110,100.0
DE,Germany,2018,bC1624,V12110,100.0
DE,Germany,2018,bC1624,V12150,100.0
DE,Germany,2018,bC1624,V16110,100.0
DE,Germany,2018,bC1629,V12110,100.0
DE,Germany,2018,bC1629,V12150,100.0
DE,Germany,2018,bC1629,V16110,100.0
DE,Germany,2018,bC1711,V12110,100.0
DE,Germany,2018,bC1711,V12150,100.0
DE,Germany,2018,bC1711,V16110,100.0
DE,Germany,2018,bC1712,V12110,100.0
DE,Germany,2018,bC1712,V12150,100.0
DE,Germany,2018,bC1712,V16110,100.0
DE,Germany,2018,bC1721,V12110,100.0
DE,Germany,2018,bC1721,V12150,100.0
DE,Germany,2018,bC1721,V16110,100.0
DE,Germany,2018,bC1722,V12110,100.0
DE,Germany,2018,bC1722,V12150,100.0
DE,Germany,2018,bC1722,V16110,100.0
DE,Germany,2018,bC1723,V12110,87.5
DE,Germany,2018,bC1723,V12150,87.5
DE,Germany,2018,bC1723,V16110,87.5
DE,Germany,2018,bC1724,V12110,100.0
DE,Germany,2018,bC1724,V12150,100.0
DE,Germany,2018,bC1724,V16110,100.0
DE,Germany,2018,bC1729,V12110,100.0
DE,Germany,2018,bC1729,V12150,100.0
DE,Germany,2018,bC1729,V16110,100.0
DE,Germany,2018,bC2011,V12110,0.1299
DE,Germany,2018,bC2011,V12150,0.1299
DE,Germany,2018,bC2011,V16110,0.1299
DE,Germany,2018,bC2012,V12110,1.4382
DE,Germany,2018,bC2012,V12150,1.4382
DE,Germany,2018,bC2012,V16110,1.4382
DE,Germany,2018,bC2013,V12110,0.1475
DE,Germany,2018,bC2013,V12150,0.1475
DE,Germany,2018,bC2013,V16110,0.1475
DE,Germany,2018,Bioeth,V12110,12.0102
DE,Germany,2018,Bioeth,V12150,12.0102
DE,Germany,2018,Bioeth,V16110,12.0102
DE,Germany,2018,bC2015,V12110,8.8682
DE,Germany,2018,bC2015,V12150,8.8682
DE,Germany,2018,bC2015,V16110,8.8682
DE,Germany,2018,bC2016,V12110,3.6387
DE,Germany,2018,bC2016,V12150,3.6387
DE,Germany,2018,bC2016,V16110,3.6387
DE,Germany,2018,bC2017,V12110,0.0
DE,Germany,2018,bC2017,V12150,0.0
DE,Germany,2018,bC2017,V16110,0.0
DE,Germany,2018,bC2020,V12110,0.2923
DE,Germany,2018,bC2020,V12150,0.2923
DE,Germany,2018,bC2020,V16110,0.2923
DE,Germany,2018,bC2030,V12110,1.5178
DE,Germany,2018,bC2030,V12150,1.5178
DE,Germany,2018,bC2030,V16110,1.5178
DE,Germany,2018,bC2041,V12110,20.8121
DE,Germany,2018,bC2041,V12150,20.8121
DE,Germany,2018,bC2041,V16110,20.8121
DE,Germany,2018,bC2042,V12110,9.0908
DE,Germany,2018,bC2042,V12150,9.0908
DE,Germany,2018,bC2042,V16110,9.0908
DE,Germany,2018,bC2051,V12110,0.6842
